Skill ID,Skill Name,Skill Type,Info URL,Is Software
KS1272D6QH3HKTQ7HX4P,Noise Ninja,Specialized Skill,https://lightcast.io/open-skills/skills/KS1272D6QH3HKTQ7HX4P,True
KS125H96VDZFWT17X499,Non-Blocking I/O (Java),Specialized Skill,https://lightcast.io/open-skills/skills/KS125H96VDZFWT17X499,True
ES807446DFC65953E8E7,Non-Fungible Tokens (NFT),Specialized Skill,https://lightcast.io/open-skills/skills/ES807446DFC65953E8E7,True
KS1272N5ZYW0DVZ62BJV,NonStop,Specialized Skill,https://lightcast.io/open-skills/skills/KS1272N5ZYW0DVZ62BJV,True
KS1272N6NN3ZKFXYCFL4,NonStop SQL,Specialized Skill,https://lightcast.io/open-skills/skills/KS1272N6NN3ZKFXYCFL4,True
KS1272P6CQ2D5CFMFJC6,NonVisual Desktop Access,Specialized Skill,https://lightcast.io/open-skills/skills/KS1272P6CQ2D5CFMFJC6,True
KS1272Q78SZQTFRTCGSR,NopCommerce,Specialized Skill,https://lightcast.io/open-skills/skills/KS1272Q78SZQTFRTCGSR,True
KS1272V6SPVG34TSY2R5,NorthStar BASIC,Specialized Skill,https://lightcast.io/open-skills/skills/KS1272V6SPVG34TSY2R5,True
KS126V35X8JC90TDVBX1,Norton 360,Specialized Skill,https://lightcast.io/open-skills/skills/KS126V35X8JC90TDVBX1,True
KS1272V75149PHDX1DZW,Norton Antivirus,Specialized Skill,https://lightcast.io/open-skills/skills/KS1272V75149PHDX1DZW,True
KS125XJ6WDTFJLPR5JXY,Norton LiveUpdate,Specialized Skill,https://lightcast.io/open-skills/skills/KS125XJ6WDTFJLPR5JXY,True
KS440706RXMPNBQXTBQ4,Norton Safe Web,Specialized Skill,https://lightcast.io/open-skills/skills/KS440706RXMPNBQXTBQ4,True
KS0QF1UW27RAVG5PKWGT,Nosetest,Specialized Skill,https://lightcast.io/open-skills/skills/KS0QF1UW27RAVG5PKWGT,True
KS126HY67VG6KJCKR8K2,Notepad (Software),Specialized Skill,https://lightcast.io/open-skills/skills/KS126HY67VG6KJCKR8K2,True
KS6L5EUS8FU5GNOXX0LT,Notepad++,Specialized Skill,https://lightcast.io/open-skills/skills/KS6L5EUS8FU5GNOXX0LT,True
ES8C6945DC3A8C3BEE38,Notion (Software),Specialized Skill,https://lightcast.io/open-skills/skills/ES8C6945DC3A8C3BEE38,True
KS1273477RH3L60VPF37,NovaMind,Specialized Skill,https://lightcast.io/open-skills/skills/KS1273477RH3L60VPF37,True
KS1214T6XNF6ZLKMFXSH,Novell BorderManager,Specialized Skill,https://lightcast.io/open-skills/skills/KS1214T6XNF6ZLKMFXSH,True
KS1273867JDC6P0XNRG1,Novell Data Synchronizer,Specialized Skill,https://lightcast.io/open-skills/skills/KS1273867JDC6P0XNRG1,True
KS126WV5ZP86747PBSHS,Novell Distributed Print Services,Specialized Skill,https://lightcast.io/open-skills/skills/KS126WV5ZP86747PBSHS,True
KS1273B64QKGLQNMQMTP,Novell Groupwise,Specialized Skill,https://lightcast.io/open-skills/skills/KS1273B64QKGLQNMQMTP,True
KS1273B78X8JP01L94C4,Novell IFolder,Specialized Skill,https://lightcast.io/open-skills/skills/KS1273B78X8JP01L94C4,True
KS1273G670G9FLFDMWLL,Novell Netware 6.5 Administrator,Specialized Skill,https://lightcast.io/open-skills/skills/KS1273G670G9FLFDMWLL,True
BGS5A0DAD5A28F124BBC,Novell Network,Specialized Skill,https://lightcast.io/open-skills/skills/BGS5A0DAD5A28F124BBC,True
KS1273J6WBJ53STP4TK5,Novell Secure Login,Specialized Skill,https://lightcast.io/open-skills/skills/KS1273J6WBJ53STP4TK5,True
KS44299784C4Y0XTHT23,Novell ZENworks,Specialized Skill,https://lightcast.io/open-skills/skills/KS44299784C4Y0XTHT23,True
KS7410UZJFVDXU1637AQ,Npoco,Specialized Skill,https://lightcast.io/open-skills/skills/KS7410UZJFVDXU1637AQ,True
KS1273X6RHQ1WCT5N2JP,Nslookup,Specialized Skill,https://lightcast.io/open-skills/skills/KS1273X6RHQ1WCT5N2JP,True
KSSKPC0NS26SVVV0LQAB,Nstimer,Specialized Skill,https://lightcast.io/open-skills/skills/KSSKPC0NS26SVVV0LQAB,True
KSKSWJP1VGFVN9116K4V,Nsubstitute,Specialized Skill,https://lightcast.io/open-skills/skills/KSKSWJP1VGFVN9116K4V,True
KSX8KGISNT20BVOGNYLF,Ntext,Specialized Skill,https://lightcast.io/open-skills/skills/KSX8KGISNT20BVOGNYLF,True
KSD6BN6R8XY5FLYBFUE4,Ntlmv2,Specialized Skill,https://lightcast.io/open-skills/skills/KSD6BN6R8XY5FLYBFUE4,True
KS1274G733GCY3Q33VQ8,NuGet,Specialized Skill,https://lightcast.io/open-skills/skills/KS1274G733GCY3Q33VQ8,True
ES592872265ADEDC4671,Nuance Mix,Specialized Skill,https://lightcast.io/open-skills/skills/ES592872265ADEDC4671,True
ESB434416093534F758D,Nuance PDF Converter,Specialized Skill,https://lightcast.io/open-skills/skills/ESB434416093534F758D,True
KS127455XZS6ZK6QK091,Nuance Pdf Readers,Specialized Skill,https://lightcast.io/open-skills/skills/KS127455XZS6ZK6QK091,True
KSH63CWHPTUSNBXSAWGL,Nucleo Motherboards,Specialized Skill,https://lightcast.io/open-skills/skills/KSH63CWHPTUSNBXSAWGL,True
KS1274G5XT8YXT952Z5Z,Nucleus RTOS,Specialized Skill,https://lightcast.io/open-skills/skills/KS1274G5XT8YXT952Z5Z,True
BGSC3B06EF3626C81791,NueMD,Specialized Skill,https://lightcast.io/open-skills/skills/BGSC3B06EF3626C81791,True
ESBEE3129F3029AA17E6,Nuix (eDiscovery Software),Specialized Skill,https://lightcast.io/open-skills/skills/ESBEE3129F3029AA17E6,True
KS1273X6HLJ2D4RRKSYT,Nullsoft Scriptable Install Systems,Specialized Skill,https://lightcast.io/open-skills/skills/KS1273X6HLJ2D4RRKSYT,True
KS1274P66LZKSR1F2YCT,NumPy (Python Package),Specialized Skill,https://lightcast.io/open-skills/skills/KS1274P66LZKSR1F2YCT,True
KSE74WRDS1RHJY5M13R4,Numba,Specialized Skill,https://lightcast.io/open-skills/skills/KSE74WRDS1RHJY5M13R4,True
KS1274S6DRQQZXTC0THS,Nunit,Specialized Skill,https://lightcast.io/open-skills/skills/KS1274S6DRQQZXTC0THS,True
KSOXSOONVLID0L0SE4F2,Nunjucks,Specialized Skill,https://lightcast.io/open-skills/skills/KSOXSOONVLID0L0SE4F2,True
KSQWJYX3SLV9YVM97HS8,NuoDB,Specialized Skill,https://lightcast.io/open-skills/skills/KSQWJYX3SLV9YVM97HS8,True
KSJIVIXO7PJGQDFPSPSV,Nusoap,Specialized Skill,https://lightcast.io/open-skills/skills/KSJIVIXO7PJGQDFPSPSV,True
ES9CD4BFDF9AF3B41438,Nutanix,Specialized Skill,https://lightcast.io/open-skills/skills/ES9CD4BFDF9AF3B41438,True
ESFDEFAE3860CFEF3343,Nutanix AHV,Specialized Skill,https://lightcast.io/open-skills/skills/ESFDEFAE3860CFEF3343,True
ES3F78A3F73416593B44,Nutanix Calm,Specialized Skill,https://lightcast.io/open-skills/skills/ES3F78A3F73416593B44,True
ES9C4D3F9A3E49F3BCF5,Nutanix Prism,Specialized Skill,https://lightcast.io/open-skills/skills/ES9C4D3F9A3E49F3BCF5,True
KS1275364PBMPMNQS610,Nutch,Specialized Skill,https://lightcast.io/open-skills/skills/KS1275364PBMPMNQS610,True
KS127556KSJVZGBCM2HC,Nuxeo,Specialized Skill,https://lightcast.io/open-skills/skills/KS127556KSJVZGBCM2HC,True
BGS4CBEADF9EC7634C55,Nuxt.js (Javascript Library),Specialized Skill,https://lightcast.io/open-skills/skills/BGS4CBEADF9EC7634C55,True
KSVWLFJRKGG2584OU1OE,Nvarchar,Specialized Skill,https://lightcast.io/open-skills/skills/KSVWLFJRKGG2584OU1OE,True
KS122776390CTL9B8M5G,Nvidia CUDA,Specialized Skill,https://lightcast.io/open-skills/skills/KS122776390CTL9B8M5G,True
BGS256AAD1C36291E44C,Nvidia Jetson,Specialized Skill,https://lightcast.io/open-skills/skills/BGS256AAD1C36291E44C,True
KS128976LB3SF04W10P3,Nvidia Quadro Plex,Specialized Skill,https://lightcast.io/open-skills/skills/KS128976LB3SF04W10P3,True
KS127445VSSXD667V36W,Nvidia System Tools,Specialized Skill,https://lightcast.io/open-skills/skills/KS127445VSSXD667V36W,True
KS127576LX51QKX4BFXK,Nvu,Specialized Skill,https://lightcast.io/open-skills/skills/KS127576LX51QKX4BFXK,True
KS1275C6CL645K2M4DZG,Nzsql,Specialized Skill,https://lightcast.io/open-skills/skills/KS1275C6CL645K2M4DZG,True
KS1275J6Z37CB9HL67TC,OAuth,Specialized Skill,https://lightcast.io/open-skills/skills/KS1275J6Z37CB9HL67TC,True
ES6B89B2BF1C900DC7D3,OBIEE Answers,Specialized Skill,https://lightcast.io/open-skills/skills/ES6B89B2BF1C900DC7D3,True
ESB9A2F813D97D294A7B,OBS Studio,Specialized Skill,https://lightcast.io/open-skills/skills/ESB9A2F813D97D294A7B,True
KS1275M757XLPWZ6CH6Y,OBiBa,Specialized Skill,https://lightcast.io/open-skills/skills/KS1275M757XLPWZ6CH6Y,True
KS1275L6WQ8V1ZDTPTJR,OBject Exchange (OBEX),Specialized Skill,https://lightcast.io/open-skills/skills/KS1275L6WQ8V1ZDTPTJR,True
BGS3C7368597013BCE16,OCLC Connexion,Specialized Skill,https://lightcast.io/open-skills/skills/BGS3C7368597013BCE16,True
KS1276M68RHXX91854QG,OCS Inventory,Specialized Skill,https://lightcast.io/open-skills/skills/KS1276M68RHXX91854QG,True
KSTHP76BP0MEGLIFNBZH,OCUnit,Specialized Skill,https://lightcast.io/open-skills/skills/KSTHP76BP0MEGLIFNBZH,True
KS1276P6Y09DJK61NQGB,ODB++,Specialized Skill,https://lightcast.io/open-skills/skills/KS1276P6Y09DJK61NQGB,True
KS1277C627G9Z3RLRKTC,OGRE,Specialized Skill,https://lightcast.io/open-skills/skills/KS1277C627G9Z3RLRKTC,True
KS1277S6782C7WBYM1Y5,OLAP Cube,Specialized Skill,https://lightcast.io/open-skills/skills/KS1277S6782C7WBYM1Y5,True
KS1278Z6XX5LV73ZF3Q9,OLE For Process Control,Specialized Skill,https://lightcast.io/open-skills/skills/KS1278Z6XX5LV73ZF3Q9,True
KS1277V6TK561X2LZMZG,OLIGO Primer Analysis Software,Specialized Skill,https://lightcast.io/open-skills/skills/KS1277V6TK561X2LZMZG,True
ES99F86376BAC663B946,ONESOURCE Indirect Tax (Software),Specialized Skill,https://lightcast.io/open-skills/skills/ES99F86376BAC663B946,True
BGS6523F61248118B3F1,OPNET,Specialized Skill,https://lightcast.io/open-skills/skills/BGS6523F61248118B3F1,True
KS127DB5Z08J1B5XH162,OPS5,Specialized Skill,https://lightcast.io/open-skills/skills/KS127DB5Z08J1B5XH162,True
KS127G068B1NVCS71BN0,ORMLite,Specialized Skill,https://lightcast.io/open-skills/skills/KS127G068B1NVCS71BN0,True
KS441NC70SKN529FKM1F,OS 2200 (Unisys Operating Systems),Specialized Skill,https://lightcast.io/open-skills/skills/KS441NC70SKN529FKM1F,True
KS7G1J66V7RZ41KGK1ZS,OS/VS2 (Operating System/Virtual Storage 2),Specialized Skill,https://lightcast.io/open-skills/skills/KS7G1J66V7RZ41KGK1ZS,True
KS127G76Q3X3ZJ0KV3T7,OSCache,Specialized Skill,https://lightcast.io/open-skills/skills/KS127G76Q3X3ZJ0KV3T7,True
KS125DR60FGNZBDCLD3S,OSI Models,Specialized Skill,https://lightcast.io/open-skills/skills/KS125DR60FGNZBDCLD3S,True
BGS497C97ED055C3A85C,OSI Monarch,Specialized Skill,https://lightcast.io/open-skills/skills/BGS497C97ED055C3A85C,True
BGS8E34BC065341D9383,OSIsoft,Specialized Skill,https://lightcast.io/open-skills/skills/BGS8E34BC065341D9383,True
KS127GK6B2QRPFF5YBX0,OSS Through Java,Specialized Skill,https://lightcast.io/open-skills/skills/KS127GK6B2QRPFF5YBX0,True
KS127GR6HYHDFJW877Z1,OTcl,Specialized Skill,https://lightcast.io/open-skills/skills/KS127GR6HYHDFJW877Z1,True
KS1275H6GM61R88LJHKP,Oasys GSA,Specialized Skill,https://lightcast.io/open-skills/skills/KS1275H6GM61R88LJHKP,True
KS1275Q64FPFG8FKHG93,Objdump,Specialized Skill,https://lightcast.io/open-skills/skills/KS1275Q64FPFG8FKHG93,True
KS1275Q72DZGWFQZC8DP,Object Browsers,Specialized Skill,https://lightcast.io/open-skills/skills/KS1275Q72DZGWFQZC8DP,True
KSP39QHIMN1CFC2D10XJ,Object Code,Specialized Skill,https://lightcast.io/open-skills/skills/KSP39QHIMN1CFC2D10XJ,True
KS1275S6LC5V390CRVGZ,Object Constraint Language,Specialized Skill,https://lightcast.io/open-skills/skills/KS1275S6LC5V390CRVGZ,True
KS1275T67PPFZLT3KGVS,Object Databases,Specialized Skill,https://lightcast.io/open-skills/skills/KS1275T67PPFZLT3KGVS,True
KS1275V6QF9FDY4XBH0T,Object File,Specialized Skill,https://lightcast.io/open-skills/skills/KS1275V6QF9FDY4XBH0T,True
KS1277T5X79GJHLRYNTW,Object Linking And Embedding - Database (OLE DB),Specialized Skill,https://lightcast.io/open-skills/skills/KS1277T5X79GJHLRYNTW,True
KS1275W6W1R75JF98017,Object Manager,Specialized Skill,https://lightcast.io/open-skills/skills/KS1275W6W1R75JF98017,True
KS1275Z5ZTVRK45YLTFW,Object Modeling Language,Specialized Skill,https://lightcast.io/open-skills/skills/KS1275Z5ZTVRK45YLTFW,True
KS1278V6VYP90VF3YF1C,Object Oriented Programming Language,Specialized Skill,https://lightcast.io/open-skills/skills/KS1278V6VYP90VF3YF1C,True
KS1275Z6C0TXX2XVRB8S,Object Pascal,Specialized Skill,https://lightcast.io/open-skills/skills/KS1275Z6C0TXX2XVRB8S,True
KS1275Z6DTDCV6Q3JGL3,Object Query Language,Specialized Skill,https://lightcast.io/open-skills/skills/KS1275Z6DTDCV6Q3JGL3,True
KS127605YHBWCQNPRV5P,Object REXX,Specialized Skill,https://lightcast.io/open-skills/skills/KS127605YHBWCQNPRV5P,True
KS1275Z6WSM632BPQKKN,Object Relational Bridge (OJB),Specialized Skill,https://lightcast.io/open-skills/skills/KS1275Z6WSM632BPQKKN,True
KS1276070PXBKRWQXKYS,Object Windows Library,Specialized Skill,https://lightcast.io/open-skills/skills/KS1276070PXBKRWQXKYS,True
KS1278S6T4J98MVMF9KG,Object-Oriented JavaScript,Specialized Skill,https://lightcast.io/open-skills/skills/KS1278S6T4J98MVMF9KG,True
KS1275Z6QCRH2KNF21Z9,Object-Relational Database,Specialized Skill,https://lightcast.io/open-skills/skills/KS1275Z6QCRH2KNF21Z9,True
KS1276078LYCQWJTK2BC,ObjectARX,Specialized Skill,https://lightcast.io/open-skills/skills/KS1276078LYCQWJTK2BC,True
KS1276468MQCN2VZMSGD,ObjectStore,Specialized Skill,https://lightcast.io/open-skills/skills/KS1276468MQCN2VZMSGD,True
KS127F968RRZX9PT9DP6,Objective Interface Systems,Specialized Skill,https://lightcast.io/open-skills/skills/KS127F968RRZX9PT9DP6,True
KS127D96KWZR7N6P793C,Objective Portable Operating System,Specialized Skill,https://lightcast.io/open-skills/skills/KS127D96KWZR7N6P793C,True
KS1275N74XZ574T7N47D,Objective-C (Programming Language),Specialized Skill,https://lightcast.io/open-skills/skills/KS1275N74XZ574T7N47D,True
KS127626YMVCCMYHP0JJ,Objectivity/DB,Specialized Skill,https://lightcast.io/open-skills/skills/KS127626YMVCCMYHP0JJ,True
KS3UL3DAYU40XCJNJL95,Objectscript,Specialized Skill,https://lightcast.io/open-skills/skills/KS3UL3DAYU40XCJNJL95,True
KSKOWPG0Z69JH6T9DKIP,Obout,Specialized Skill,https://lightcast.io/open-skills/skills/KSKOWPG0Z69JH6T9DKIP,True
KS127656C0TBK6CBF4L9,Observium,Specialized Skill,https://lightcast.io/open-skills/skills/KS127656C0TBK6CBF4L9,True
KS127626NSD6RTKK26DV,Ocaml (Programming Language),Specialized Skill,https://lightcast.io/open-skills/skills/KS127626NSD6RTKK26DV,True
KS127696F66XR12JWC82,Occam (Software),Specialized Skill,https://lightcast.io/open-skills/skills/KS127696F66XR12JWC82,True
KSTG5LA2437IPIR66WBL,Ocmock,Specialized Skill,https://lightcast.io/open-skills/skills/KSTG5LA2437IPIR66WBL,True
KS1276M6NLSJ3LFSPXRR,Octane Render,Specialized Skill,https://lightcast.io/open-skills/skills/KS1276M6NLSJ3LFSPXRR,True
KS1276M6T2GR2FXB8LH1,Octave,Specialized Skill,https://lightcast.io/open-skills/skills/KS1276M6T2GR2FXB8LH1,True
KS1276N6XDRKTGZZKNP4,Octopus Deploy,Specialized Skill,https://lightcast.io/open-skills/skills/KS1276N6XDRKTGZZKNP4,True
KSSCWZW237UFLR28R24L,Oculus,Specialized Skill,https://lightcast.io/open-skills/skills/KSSCWZW237UFLR28R24L,True
BGS129A146743D4AE832,Odoo 10,Specialized Skill,https://lightcast.io/open-skills/skills/BGS129A146743D4AE832,True
KSUFWWZDR8TR7ZSKK2AL,Odp.net,Specialized Skill,https://lightcast.io/open-skills/skills/KSUFWWZDR8TR7ZSKK2AL,True
ESAC4B5AE7751C3CA6EC,Off-Page Optimization (SEO),Specialized Skill,https://lightcast.io/open-skills/skills/ESAC4B5AE7751C3CA6EC,True
KS123KQ6SPJKZ2ZLZ8NB,Office 2004 For Mac,Specialized Skill,https://lightcast.io/open-skills/skills/KS123KQ6SPJKZ2ZLZ8NB,True
ES475E492A7A587FB050,Office 365 Admin Center,Specialized Skill,https://lightcast.io/open-skills/skills/ES475E492A7A587FB050,True
ESA76EB90559D4698CCD,Office 365 Exchange Online,Specialized Skill,https://lightcast.io/open-skills/skills/ESA76EB90559D4698CCD,True
KS39KVUB5IARGILWHW8T,Office Ally,Specialized Skill,https://lightcast.io/open-skills/skills/KS39KVUB5IARGILWHW8T,True
KS5ZOXRL9AX0KB6CNEUL,Office App,Specialized Skill,https://lightcast.io/open-skills/skills/KS5ZOXRL9AX0KB6CNEUL,True
KS127726NCP91XL0KGFW,Office Management Software,Specialized Skill,https://lightcast.io/open-skills/skills/KS127726NCP91XL0KGFW,True
KS1277365WXN2Q5Q2VHY,Office Online,Specialized Skill,https://lightcast.io/open-skills/skills/KS1277365WXN2Q5Q2VHY,True
KS126J36PK7QQ6T0M0JP,Office Open XML,Specialized Skill,https://lightcast.io/open-skills/skills/KS126J36PK7QQ6T0M0JP,True
KS1277S606W77GWMTYLT,Okapi Framework,Specialized Skill,https://lightcast.io/open-skills/skills/KS1277S606W77GWMTYLT,True
KSNXLJD1F2XLZY5B5M0O,Okhttp,Specialized Skill,https://lightcast.io/open-skills/skills/KSNXLJD1F2XLZY5B5M0O,True
BGSEC5908F45FF00F674,Okta,Specialized Skill,https://lightcast.io/open-skills/skills/BGSEC5908F45FF00F674,True
KS1277W6N8B43PHF6DB1,OllyDBg,Specialized Skill,https://lightcast.io/open-skills/skills/KS1277W6N8B43PHF6DB1,True
KS1277Y6Q8RD3JTNL2VB,Oma Device Management,Specialized Skill,https://lightcast.io/open-skills/skills/KS1277Y6Q8RD3JTNL2VB,True
KS127837400RRDQTK88P,Omeka,Specialized Skill,https://lightcast.io/open-skills/skills/KS127837400RRDQTK88P,True
KS127845ZB3WKXXF7VM2,Omgeo OASYS,Specialized Skill,https://lightcast.io/open-skills/skills/KS127845ZB3WKXXF7VM2,True
KSJQDQ8NL935SAO0LX7C,Omnet++,Specialized Skill,https://lightcast.io/open-skills/skills/KSJQDQ8NL935SAO0LX7C,True
ES2A0E81676EE2AA5B7A,OmniGraffle,Specialized Skill,https://lightcast.io/open-skills/skills/ES2A0E81676EE2AA5B7A,True
KS12784747YVS3J8LRH3,OmniMark,Specialized Skill,https://lightcast.io/open-skills/skills/KS12784747YVS3J8LRH3,True
KSPEO4SR131KR9FXC6DR,OmniORB,Specialized Skill,https://lightcast.io/open-skills/skills/KSPEO4SR131KR9FXC6DR,True
KS1278478J70FZ41PDWT,OmniPage,Specialized Skill,https://lightcast.io/open-skills/skills/KS1278478J70FZ41PDWT,True
KS127855VVKY98V3ML5J,OmniPeek,Specialized Skill,https://lightcast.io/open-skills/skills/KS127855VVKY98V3ML5J,True
ESC6A79D967F4A715D3F,OmniScript,Specialized Skill,https://lightcast.io/open-skills/skills/ESC6A79D967F4A715D3F,True
KS6DMHEVV5BNR211LAOF,Omnifaces,Specialized Skill,https://lightcast.io/open-skills/skills/KS6DMHEVV5BNR211LAOF,True
KSFTS582GGAMICEMY3A6,Omnipay,Specialized Skill,https://lightcast.io/open-skills/skills/KSFTS582GGAMICEMY3A6,True
KS127856C7L7RM3PWM3V,Omnis Studio,Specialized Skill,https://lightcast.io/open-skills/skills/KS127856C7L7RM3PWM3V,True
KS1278661BH1RSKLDL6L,Omnitrans,Specialized Skill,https://lightcast.io/open-skills/skills/KS1278661BH1RSKLDL6L,True
ES1BAA4B5DF27A8D5ADC,On-Screen Takeoff (Estimating Software),Specialized Skill,https://lightcast.io/open-skills/skills/ES1BAA4B5DF27A8D5ADC,True
KS1278B6W87CVKM19QF5,One Sheet,Specialized Skill,https://lightcast.io/open-skills/skills/KS1278B6W87CVKM19QF5,True
ES914BAFAAEDF1A17A87,OneDrive for Business,Specialized Skill,https://lightcast.io/open-skills/skills/ES914BAFAAEDF1A17A87,True
KS1278B75X87FP70FJSH,OneFS Distributed File Systems,Specialized Skill,https://lightcast.io/open-skills/skills/KS1278B75X87FP70FJSH,True
KS1278C5X73BWW7YFSBC,OneKey,Specialized Skill,https://lightcast.io/open-skills/skills/KS1278C5X73BWW7YFSBC,True
ESBF70B0C485EB74AF3B,OneStream (CPM Software),Specialized Skill,https://lightcast.io/open-skills/skills/ESBF70B0C485EB74AF3B,True
ESB92D1123312716BC52,OneTrust (Software),Specialized Skill,https://lightcast.io/open-skills/skills/ESB92D1123312716BC52,True
KSV83D37XPL44CFRAPRA,Oneclick,Specialized Skill,https://lightcast.io/open-skills/skills/KSV83D37XPL44CFRAPRA,True
KSKGL4OL3B2NSIZ364SW,Onelogin,Specialized Skill,https://lightcast.io/open-skills/skills/KSKGL4OL3B2NSIZ364SW,True
KS1278C5Y31HW6NZ1NMZ,Onepager Pro,Specialized Skill,https://lightcast.io/open-skills/skills/KS1278C5Y31HW6NZ1NMZ,True
KS1278C60DLB4FZNF4QP,Onepoint Project,Specialized Skill,https://lightcast.io/open-skills/skills/KS1278C60DLB4FZNF4QP,True
KSDE5X3EURVKRPVZ5MDJ,Onesignal,Specialized Skill,https://lightcast.io/open-skills/skills/KSDE5X3EURVKRPVZ5MDJ,True
KSIQK4M7K6UAIH8P7BTC,Onfocus,Specialized Skill,https://lightcast.io/open-skills/skills/KSIQK4M7K6UAIH8P7BTC,True
KS1278F79SB34DZ9D3BJ,Online Databases,Specialized Skill,https://lightcast.io/open-skills/skills/KS1278F79SB34DZ9D3BJ,True
KS127F26L1RPLLNVVZQN,Online Payroll Time Reporting Systems,Specialized Skill,https://lightcast.io/open-skills/skills/KS127F26L1RPLLNVVZQN,True
KSSE4VDR6N8MFOAQ0WGD,Onload,Specialized Skill,https://lightcast.io/open-skills/skills/KSSE4VDR6N8MFOAQ0WGD,True
BGS26B28ECDF0C7ED64C,Onsen UI,Specialized Skill,https://lightcast.io/open-skills/skills/BGS26B28ECDF0C7ED64C,True
ESD84E2E79E9037B0C1A,Onshape (3D Modeling Software),Specialized Skill,https://lightcast.io/open-skills/skills/ESD84E2E79E9037B0C1A,True
ES870510452F367D994B,Ontraport,Specialized Skill,https://lightcast.io/open-skills/skills/ES870510452F367D994B,True
KS1278Q676CRV1Y4S6DH,OnyX For Mac,Specialized Skill,https://lightcast.io/open-skills/skills/KS1278Q676CRV1Y4S6DH,True
KSYH3B734EV2IQIY34L4,Ooyala,Specialized Skill,https://lightcast.io/open-skills/skills/KSYH3B734EV2IQIY34L4,True
ES28CC0430379DDA9851,Opcenter Software (Siemens PLM),Specialized Skill,https://lightcast.io/open-skills/skills/ES28CC0430379DDA9851,True
KS1275N6YTYSX1KHDF91,Open Building Information Xchange,Specialized Skill,https://lightcast.io/open-skills/skills/KS1275N6YTYSX1KHDF91,True
ES308E120ACA15DA6FBB,Open Commerce API (OCAPI),Specialized Skill,https://lightcast.io/open-skills/skills/ES308E120ACA15DA6FBB,True
KS1276P704XQ8MKFKCBS,Open Database Connectivity,Specialized Skill,https://lightcast.io/open-skills/skills/KS1276P704XQ8MKFKCBS,True
KS1279166L61J3YSLM8R,Open Dental,Specialized Skill,https://lightcast.io/open-skills/skills/KS1279166L61J3YSLM8R,True
KS1276S6BV7ZB90WS4L4,Open Document Management API (ODMA),Specialized Skill,https://lightcast.io/open-skills/skills/KS1276S6BV7ZB90WS4L4,True
KS1279269CLB63JJL5W8,Open Dynamics Engine,Specialized Skill,https://lightcast.io/open-skills/skills/KS1279269CLB63JJL5W8,True
KS1279579H483F10X9FP,Open ESB,Specialized Skill,https://lightcast.io/open-skills/skills/KS1279579H483F10X9FP,True
KS7G78S6GD4MWP5KRHZ0,Open Enterprise Server,Specialized Skill,https://lightcast.io/open-skills/skills/KS7G78S6GD4MWP5KRHZ0,True
KS1279976KKPF8KLGSJ2,Open Inventor,Specialized Skill,https://lightcast.io/open-skills/skills/KS1279976KKPF8KLGSJ2,True
KS1279C73VVX1HDSGZMT,Open MPI,Specialized Skill,https://lightcast.io/open-skills/skills/KS1279C73VVX1HDSGZMT,True
KS126397353WDMJNS7QL,Open Mail Relay,Specialized Skill,https://lightcast.io/open-skills/skills/KS126397353WDMJNS7QL,True
KS127BT6L27S2L1NFFXP,Open Message Queue,Specialized Skill,https://lightcast.io/open-skills/skills/KS127BT6L27S2L1NFFXP,True
KS127806NZDVRB3TRXSW,Open Mind Common Sense,Specialized Skill,https://lightcast.io/open-skills/skills/KS127806NZDVRB3TRXSW,True
KS1279C6WJPK85MFP2Y5,Open ModelSphere,Specialized Skill,https://lightcast.io/open-skills/skills/KS1279C6WJPK85MFP2Y5,True
KS1279D5Z6WXH8595FFK,Open Object Rexx,Specialized Skill,https://lightcast.io/open-skills/skills/KS1279D5Z6WXH8595FFK,True
KS1278T667BBMJVL3MCF,Open Optimization Library,Specialized Skill,https://lightcast.io/open-skills/skills/KS1278T667BBMJVL3MCF,True
KS1279D6K7NZBRDRNW9V,Open Packaging Conventions,Specialized Skill,https://lightcast.io/open-skills/skills/KS1279D6K7NZBRDRNW9V,True
BGSCD2A9AAAA93E3A8BF,Open Policy Agent,Specialized Skill,https://lightcast.io/open-skills/skills/BGSCD2A9AAAA93E3A8BF,True
KS127D66PGZVFX2XK2N6,Open Programming Language,Specialized Skill,https://lightcast.io/open-skills/skills/KS127D66PGZVFX2XK2N6,True
KS1279G66H1NSYC8TRK4,Open Reporting Applications,Specialized Skill,https://lightcast.io/open-skills/skills/KS1279G66H1NSYC8TRK4,True
KS127GB758LQJB885QJW,Open Services For Lifecycle Collaboration,Specialized Skill,https://lightcast.io/open-skills/skills/KS127GB758LQJB885QJW,True
KS1279K6J032NT9QLF04,Open Site Explorer (Moz Search Engine),Specialized Skill,https://lightcast.io/open-skills/skills/KS1279K6J032NT9QLF04,True
ES4D81AD81A098BD69E3,Open Source CMS,Specialized Skill,https://lightcast.io/open-skills/skills/ES4D81AD81A098BD69E3,True
KS127GH6Z4NXYTFDJ2W5,Open Source Host-Based Intrusion Detection Systems,Specialized Skill,https://lightcast.io/open-skills/skills/KS127GH6Z4NXYTFDJ2W5,True
KS1279M6Y6TCVBXSV10M,Open Source Information Systems,Specialized Skill,https://lightcast.io/open-skills/skills/KS1279M6Y6TCVBXSV10M,True
