Skill ID,Skill Name,Skill Type,Info URL
KS125966RSZSRH0J74BL,Internet Research,Common Skill,https://lightcast.io/open-skills/skills/KS125966RSZSRH0J74BL
KS1259D6L30YYG3XR3VL,Interpersonal Communications,Common Skill,https://lightcast.io/open-skills/skills/KS1259D6L30YYG3XR3VL
ES609BAAA4DA3790E3DF,Interviewing Skills,Common Skill,https://lightcast.io/open-skills/skills/ES609BAAA4DA3790E3DF
KS1259S6W97S4603DZJH,Intrapreneurship,Common Skill,https://lightcast.io/open-skills/skills/KS1259S6W97S4603DZJH
KS7G2PN6Q42WPLR91C09,Investigation,Common Skill,https://lightcast.io/open-skills/skills/KS7G2PN6Q42WPLR91C09
ESAB6ED38CE1A5A0B5A4,Italian Language,Common Skill,https://lightcast.io/open-skills/skills/ESAB6ED38CE1A5A0B5A4
KS125GK6R679H0RMLZJT,Japanese Language,Common Skill,https://lightcast.io/open-skills/skills/KS125GK6R679H0RMLZJT
KS125LZ5XX253XPVQD9D,Kannada Language,Common Skill,https://lightcast.io/open-skills/skills/KS125LZ5XX253XPVQD9D
ESE964A5C87B5F70631B,Knowledge Transfer,Common Skill,https://lightcast.io/open-skills/skills/ESE964A5C87B5F70631B
KS125NM66SXCYFHQBWNT,Korean Language,Common Skill,https://lightcast.io/open-skills/skills/KS125NM66SXCYFHQBWNT
KS125R06GBY30WS7PNQV,Lateral Communication,Common Skill,https://lightcast.io/open-skills/skills/KS125R06GBY30WS7PNQV
KS125R15W3JVT6NHLQNV,Lateral Thinking,Common Skill,https://lightcast.io/open-skills/skills/KS125R15W3JVT6NHLQNV
KS125R2704RMNPDLSQ5K,Latvian Language,Common Skill,https://lightcast.io/open-skills/skills/KS125R2704RMNPDLSQ5K
KS124JB619VXG6RQ810C,Leadership,Common Skill,https://lightcast.io/open-skills/skills/KS124JB619VXG6RQ810C
KS125RW6ZWZ8DLT13SNR,Leadership Development,Common Skill,https://lightcast.io/open-skills/skills/KS125RW6ZWZ8DLT13SNR
ES9A13453392159C5CF7,Leading Change,Common Skill,https://lightcast.io/open-skills/skills/ES9A13453392159C5CF7
ESAD4C46ECC9F12851B0,Learning Agility,Common Skill,https://lightcast.io/open-skills/skills/ESAD4C46ECC9F12851B0
KSKJEMXMKA6JS80RZ730,Level Headed,Common Skill,https://lightcast.io/open-skills/skills/KSKJEMXMKA6JS80RZ730
KS125TX75XTZZXVJL8B5,Lifelong Learning,Common Skill,https://lightcast.io/open-skills/skills/KS125TX75XTZZXVJL8B5
ESA2046B83319C31C349,Lifting Ability,Common Skill,https://lightcast.io/open-skills/skills/ESA2046B83319C31C349
KS125WZ6TWYDMFKJ841S,Listening Skills,Common Skill,https://lightcast.io/open-skills/skills/KS125WZ6TWYDMFKJ841S
KS120886PW26CKLQ11T1,Literacy,Common Skill,https://lightcast.io/open-skills/skills/KS120886PW26CKLQ11T1
ESB4E841DF6089ADF1B6,Lithuanian Language,Common Skill,https://lightcast.io/open-skills/skills/ESB4E841DF6089ADF1B6
KS441NS6G86NC7BV1S6Y,Loading And Unloading,Common Skill,https://lightcast.io/open-skills/skills/KS441NS6G86NC7BV1S6Y
KS125YY5VPFQJPPM5PHJ,Logical Reasoning,Common Skill,https://lightcast.io/open-skills/skills/KS125YY5VPFQJPPM5PHJ
KS1263M67L1F59PFJ6QV,Malayalam Language,Common Skill,https://lightcast.io/open-skills/skills/KS1263M67L1F59PFJ6QV
KS1218W78FGVPVP2KXPX,Management,Common Skill,https://lightcast.io/open-skills/skills/KS1218W78FGVPVP2KXPX
KS121VZ6GVLJQKQQS4YB,Mandarin Chinese,Common Skill,https://lightcast.io/open-skills/skills/KS121VZ6GVLJQKQQS4YB
ES92B3BC1D7B77B6324A,Map Reading,Common Skill,https://lightcast.io/open-skills/skills/ES92B3BC1D7B77B6324A
KS7G38K6Q7NX167YWJJ7,Marathi Language,Common Skill,https://lightcast.io/open-skills/skills/KS7G38K6Q7NX167YWJJ7
ES392B9B04B0916F8F4D,Mathematical Computation,Common Skill,https://lightcast.io/open-skills/skills/ES392B9B04B0916F8F4D
KS126706DPFD3354M7YK,Mathematics,Common Skill,https://lightcast.io/open-skills/skills/KS126706DPFD3354M7YK
KS126996115JL4XG3MC6,Mechanical Aptitude,Common Skill,https://lightcast.io/open-skills/skills/KS126996115JL4XG3MC6
KSR5QCUWHFIIHTVT65DZ,Mechanical Reasoning,Common Skill,https://lightcast.io/open-skills/skills/KSR5QCUWHFIIHTVT65DZ
KS126CM78T30RTP4PBYM,Memos,Common Skill,https://lightcast.io/open-skills/skills/KS126CM78T30RTP4PBYM
ES99A006189426343E98,Mental Agility,Common Skill,https://lightcast.io/open-skills/skills/ES99A006189426343E98
ES5A2689959CD7CE0F42,Mental Concentration,Common Skill,https://lightcast.io/open-skills/skills/ES5A2689959CD7CE0F42
ESDEFD4AE65A1886F6CB,Mental Stability,Common Skill,https://lightcast.io/open-skills/skills/ESDEFD4AE65A1886F6CB
ES47C7F67AA8E1DF458F,Mental Stamina,Common Skill,https://lightcast.io/open-skills/skills/ES47C7F67AA8E1DF458F
KS126D668BLGSC15GFLS,Mentorship,Common Skill,https://lightcast.io/open-skills/skills/KS126D668BLGSC15GFLS
KS126FQ6YJQ00XW3T9HP,Metric System,Common Skill,https://lightcast.io/open-skills/skills/KS126FQ6YJQ00XW3T9HP
KS1200H6XYN1CR0G5NZ0,Microsoft Excel,Common Skill,https://lightcast.io/open-skills/skills/KS1200H6XYN1CR0G5NZ0
KS124X46T69J1890CXLK,Microsoft Internet Explorer,Common Skill,https://lightcast.io/open-skills/skills/KS124X46T69J1890CXLK
KS126HY6YLTB9R7XJC4Z,Microsoft Office,Common Skill,https://lightcast.io/open-skills/skills/KS126HY6YLTB9R7XJC4Z
KS126HS6R7MH1W08PMVR,Microsoft Outlook,Common Skill,https://lightcast.io/open-skills/skills/KS126HS6R7MH1W08PMVR
KS127ZG6DBSF76WF7VYX,Microsoft PowerPoint,Common Skill,https://lightcast.io/open-skills/skills/KS127ZG6DBSF76WF7VYX
KS126JQ6298NYL0M4ZVD,Microsoft Software,Common Skill,https://lightcast.io/open-skills/skills/KS126JQ6298NYL0M4ZVD
KS120265WKHSMJ6HYX8P,Microsoft Windows,Common Skill,https://lightcast.io/open-skills/skills/KS120265WKHSMJ6HYX8P
KS1200365FTR9X0M96T9,Microsoft Word,Common Skill,https://lightcast.io/open-skills/skills/KS1200365FTR9X0M96T9
KS440NM6N05DM8TSV6QZ,Mobile Apps,Common Skill,https://lightcast.io/open-skills/skills/KS440NM6N05DM8TSV6QZ
ES4FEAD990D560D2BB54,Mobile Computing,Common Skill,https://lightcast.io/open-skills/skills/ES4FEAD990D560D2BB54
KS124L55Y9H5B5FHLYMQ,Mobile Devices,Common Skill,https://lightcast.io/open-skills/skills/KS124L55Y9H5B5FHLYMQ
BGS8F0AE8BAC16DB3A4C,Motion Sickness Resilience,Common Skill,https://lightcast.io/open-skills/skills/BGS8F0AE8BAC16DB3A4C
ESF2F234991EA8536252,Motivational Skills,Common Skill,https://lightcast.io/open-skills/skills/ESF2F234991EA8536252
KS126Q572YK3PW73VT4Z,Motor Coordination,Common Skill,https://lightcast.io/open-skills/skills/KS126Q572YK3PW73VT4Z
KS121036PZ6CXV9MM4LT,Multilingualism,Common Skill,https://lightcast.io/open-skills/skills/KS121036PZ6CXV9MM4LT
KS126SW5ZZYP3HXXPX1X,Multitasking,Common Skill,https://lightcast.io/open-skills/skills/KS126SW5ZZYP3HXXPX1X
ESFFB906DB711560D96B,Muscular Strength And Endurance,Common Skill,https://lightcast.io/open-skills/skills/ESFFB906DB711560D96B
KS126W0795QSLZ0QZVW3,Natural Sciences,Common Skill,https://lightcast.io/open-skills/skills/KS126W0795QSLZ0QZVW3
ESEE2FE3695A215DC6DC,Needs Assessment,Common Skill,https://lightcast.io/open-skills/skills/ESEE2FE3695A215DC6DC
KS126X663B21NB77ZHSP,Negotiation,Common Skill,https://lightcast.io/open-skills/skills/KS126X663B21NB77ZHSP
KS7G5MM6GJWC63H4CXL4,Nepali Language,Common Skill,https://lightcast.io/open-skills/skills/KS7G5MM6GJWC63H4CXL4
KS1272N6ZKVFDC6072V5,Non-Verbal Communication,Common Skill,https://lightcast.io/open-skills/skills/KS1272N6ZKVFDC6072V5
KS1272S6MB15BT3TRJZB,Norwegian Languages,Common Skill,https://lightcast.io/open-skills/skills/KS1272S6MB15BT3TRJZB
KS1274J5X0PCV71X4YLD,Number Sense,Common Skill,https://lightcast.io/open-skills/skills/KS1274J5X0PCV71X4YLD
ES9262EB46A460722CB4,Open Mindset,Common Skill,https://lightcast.io/open-skills/skills/ES9262EB46A460722CB4
KS127D361PF0FTXDZ7C4,Operations,Common Skill,https://lightcast.io/open-skills/skills/KS127D361PF0FTXDZ7C4
ES3D904298E3CD984DFE,Optimism,Common Skill,https://lightcast.io/open-skills/skills/ES3D904298E3CD984DFE
ESE8ED62932D770B73EA,Oral Comprehension,Common Skill,https://lightcast.io/open-skills/skills/ESE8ED62932D770B73EA
ES3E15C15A1A5B6B7CB5,Oral Expression,Common Skill,https://lightcast.io/open-skills/skills/ES3E15C15A1A5B6B7CB5
ES91755231B8A47A86A0,Order Entry,Common Skill,https://lightcast.io/open-skills/skills/ES91755231B8A47A86A0
KSJXSO3WRHZG7POU0OTL,Organizational Awareness,Common Skill,https://lightcast.io/open-skills/skills/KSJXSO3WRHZG7POU0OTL
ES8B03DAD3B526316ED9,Organizational Skills,Common Skill,https://lightcast.io/open-skills/skills/ES8B03DAD3B526316ED9
BGSD9FE7563B24D87BF4,Overcoming Obstacles,Common Skill,https://lightcast.io/open-skills/skills/BGSD9FE7563B24D87BF4
KS124046TRJDP25WFPYC,Packaging And Labeling,Common Skill,https://lightcast.io/open-skills/skills/KS124046TRJDP25WFPYC
ES7ADC8877DBE1AA2E8C,Parent Communication,Common Skill,https://lightcast.io/open-skills/skills/ES7ADC8877DBE1AA2E8C
KS127L46LDS85Z7DDXNJ,Pashto Language,Common Skill,https://lightcast.io/open-skills/skills/KS127L46LDS85Z7DDXNJ
ES3887D0EF43C2DFE14D,Patience,Common Skill,https://lightcast.io/open-skills/skills/ES3887D0EF43C2DFE14D
ES71C18378814E6740D6,People Management,Common Skill,https://lightcast.io/open-skills/skills/ES71C18378814E6740D6
ES3E23B34FA62742E488,People Oriented,Common Skill,https://lightcast.io/open-skills/skills/ES3E23B34FA62742E488
KS7G4435Y86B10HMV3H3,Persistence,Common Skill,https://lightcast.io/open-skills/skills/KS7G4435Y86B10HMV3H3
KS127M36PQPZLCDRJ5FB,Personal Computers,Common Skill,https://lightcast.io/open-skills/skills/KS127M36PQPZLCDRJ5FB
KSFJRPQN2KI79W0X0BU6,Personal Integrity,Common Skill,https://lightcast.io/open-skills/skills/KSFJRPQN2KI79W0X0BU6
KS127QD6R8SVZFYYKLLM,Persuasive Communication,Common Skill,https://lightcast.io/open-skills/skills/KS127QD6R8SVZFYYKLLM
KS1248J6ZXTXG1Q705V4,Physical Fitness,Common Skill,https://lightcast.io/open-skills/skills/KS1248J6ZXTXG1Q705V4
ES3684196D6944EAB8B3,Physical Flexibility,Common Skill,https://lightcast.io/open-skills/skills/ES3684196D6944EAB8B3
ES38C838634C9F2E7B7F,Physical Stamina,Common Skill,https://lightcast.io/open-skills/skills/ES38C838634C9F2E7B7F
KS126T96TM78XG8P36M8,Physical Strength,Common Skill,https://lightcast.io/open-skills/skills/KS126T96TM78XG8P36M8
KSK5NNT5S3UFT3WMEUNH,Plan Execution,Common Skill,https://lightcast.io/open-skills/skills/KSK5NNT5S3UFT3WMEUNH
ESEB1D4619E6E83A061D,Planning,Common Skill,https://lightcast.io/open-skills/skills/ESEB1D4619E6E83A061D
KS127XJ6N5TJD85JDNPW,Polish Language,Common Skill,https://lightcast.io/open-skills/skills/KS127XJ6N5TJD85JDNPW
KS127XJ72BGXXGGHYWWZ,Politeness,Common Skill,https://lightcast.io/open-skills/skills/KS127XJ72BGXXGGHYWWZ
ES6D4F5379D1F10ABCC2,Portuguese Language,Common Skill,https://lightcast.io/open-skills/skills/ES6D4F5379D1F10ABCC2
ES314E582B1E1F2A6AE6,Positive Reinforcement,Common Skill,https://lightcast.io/open-skills/skills/ES314E582B1E1F2A6AE6
ESB7D4D9034BC8B2CAB1,Positivity,Common Skill,https://lightcast.io/open-skills/skills/ESB7D4D9034BC8B2CAB1
KS128066XVJ3VBR23R8W,Preparedness,Common Skill,https://lightcast.io/open-skills/skills/KS128066XVJ3VBR23R8W
KS1280B68GD79P4WMVYW,Presentations,Common Skill,https://lightcast.io/open-skills/skills/KS1280B68GD79P4WMVYW
KS7G747655VG23WXMS9B,Prioritization,Common Skill,https://lightcast.io/open-skills/skills/KS7G747655VG23WXMS9B
KS1281M7573BG4S5QKMT,Proactivity,Common Skill,https://lightcast.io/open-skills/skills/KS1281M7573BG4S5QKMT
KS1281S6WPCV2MHZL6P1,Problem Reporting,Common Skill,https://lightcast.io/open-skills/skills/KS1281S6WPCV2MHZL6P1
KS125F678LV2KB3Z5XW0,Problem Solving,Common Skill,https://lightcast.io/open-skills/skills/KS125F678LV2KB3Z5XW0
BGS6F26F9B84E533190F,Procedure Development,Common Skill,https://lightcast.io/open-skills/skills/BGS6F26F9B84E533190F
ESC8D8C3A5E103AE0353,Process Understanding,Common Skill,https://lightcast.io/open-skills/skills/ESC8D8C3A5E103AE0353
KS1283677034GWQ5Z5S4,Professional Communication,Common Skill,https://lightcast.io/open-skills/skills/KS1283677034GWQ5Z5S4
ESBE0AEFFCC9FEA76A31,Professional Networking,Common Skill,https://lightcast.io/open-skills/skills/ESBE0AEFFCC9FEA76A31
KS1283D6V01GSKVQW2XT,Professional Responsibility,Common Skill,https://lightcast.io/open-skills/skills/KS1283D6V01GSKVQW2XT
ES76F4C57A88877D6D64,Professionalism,Common Skill,https://lightcast.io/open-skills/skills/ES76F4C57A88877D6D64
KS1283V6XDFZSK6YP0HF,Program Management,Common Skill,https://lightcast.io/open-skills/skills/KS1283V6XDFZSK6YP0HF
KS5S1X799BL7UH79PT17,Progress Reporting,Common Skill,https://lightcast.io/open-skills/skills/KS5S1X799BL7UH79PT17
BGS29E3C902E1ECF21C3,Project Design,Common Skill,https://lightcast.io/open-skills/skills/BGS29E3C902E1ECF21C3
ES5FCB3BAC585ADAB993,Proper Body Mechanics,Common Skill,https://lightcast.io/open-skills/skills/ES5FCB3BAC585ADAB993
ES155D7F622B83A1E5BC,Proper Posture,Common Skill,https://lightcast.io/open-skills/skills/ES155D7F622B83A1E5BC
KS124JZ5VYRZ5MJ85N2B,Public Speaking,Common Skill,https://lightcast.io/open-skills/skills/KS124JZ5VYRZ5MJ85N2B
KS1287M692W39DYZN8ZZ,Punctuality,Common Skill,https://lightcast.io/open-skills/skills/KS1287M692W39DYZN8ZZ
KS128866SHL94J005TTG,Quality Assurance,Common Skill,https://lightcast.io/open-skills/skills/KS128866SHL94J005TTG
KSKG9OA3NDST6929VROF,Quality Control,Common Skill,https://lightcast.io/open-skills/skills/KSKG9OA3NDST6929VROF
KSFJJIL89YQCKZ4VQL9K,Quality Driven,Common Skill,https://lightcast.io/open-skills/skills/KSFJJIL89YQCKZ4VQL9K
KSG21Y30BQVH1S8XMJHK,Questioning Skills,Common Skill,https://lightcast.io/open-skills/skills/KSG21Y30BQVH1S8XMJHK
ESF5E4E161916F0E64A4,Quick Learning,Common Skill,https://lightcast.io/open-skills/skills/ESF5E4E161916F0E64A4
ES36F4349696AA6C1AD0,Rapport Building,Common Skill,https://lightcast.io/open-skills/skills/ES36F4349696AA6C1AD0
ES6F35D2C3787802A2E0,Reading Comprehension,Common Skill,https://lightcast.io/open-skills/skills/ES6F35D2C3787802A2E0
KS128F265DV4XTBR70H7,Real Estate,Common Skill,https://lightcast.io/open-skills/skills/KS128F265DV4XTBR70H7
ES287D36898B4CDD54AB,Recognizing Others,Common Skill,https://lightcast.io/open-skills/skills/ES287D36898B4CDD54AB
ES3DFC177BFFC0F2828B,Recognizing Strengths,Common Skill,https://lightcast.io/open-skills/skills/ES3DFC177BFFC0F2828B
ES75388526FA5C8C8C76,Record Keeping,Common Skill,https://lightcast.io/open-skills/skills/ES75388526FA5C8C8C76
KS128HP65N6N70YV5ZM7,Relationship Building,Common Skill,https://lightcast.io/open-skills/skills/KS128HP65N6N70YV5ZM7
ES70CD6E89F6DAD8F319,Relationship Management,Common Skill,https://lightcast.io/open-skills/skills/ES70CD6E89F6DAD8F319
KS7G6NP6R6L1H1SKFTSY,Reliability,Common Skill,https://lightcast.io/open-skills/skills/KS7G6NP6R6L1H1SKFTSY
ESA1285126AAC474D862,Remote Troubleshooting,Common Skill,https://lightcast.io/open-skills/skills/ESA1285126AAC474D862
BGS1ADAA36DB65721AA3,Report Writing,Common Skill,https://lightcast.io/open-skills/skills/BGS1ADAA36DB65721AA3
KS1203C6N9B52QGB4H67,Research,Common Skill,https://lightcast.io/open-skills/skills/KS1203C6N9B52QGB4H67
KS7G4T15W4RYVZTCDSWZ,Reservations,Common Skill,https://lightcast.io/open-skills/skills/KS7G4T15W4RYVZTCDSWZ
ESC5567F7A6FA12D0DCD,Resilience,Common Skill,https://lightcast.io/open-skills/skills/ESC5567F7A6FA12D0DCD
ES29DDAE9CCE34160768,Resourcefulness,Common Skill,https://lightcast.io/open-skills/skills/ES29DDAE9CCE34160768
KSK42O8WBEBEAL8SALV6,Results Focused,Common Skill,https://lightcast.io/open-skills/skills/KSK42O8WBEBEAL8SALV6
KS44023635DFP7CYKJ45,Retail Sales,Common Skill,https://lightcast.io/open-skills/skills/KS44023635DFP7CYKJ45
ES7CED59B0A516515152,Retail Trends,Common Skill,https://lightcast.io/open-skills/skills/ES7CED59B0A516515152
ES2F806E933350896088,Risk Mindset,Common Skill,https://lightcast.io/open-skills/skills/ES2F806E933350896088
ES3B17EB65FAE181BAA3,Romanian Language,Common Skill,https://lightcast.io/open-skills/skills/ES3B17EB65FAE181BAA3
ES6FA055263AB5A79CF7,Russian Language,Common Skill,https://lightcast.io/open-skills/skills/ES6FA055263AB5A79CF7
KS440726NL4QJRHCMR43,Safety Assurance,Common Skill,https://lightcast.io/open-skills/skills/KS440726NL4QJRHCMR43
KS123X777H5WFNXQ6BPM,Sales,Common Skill,https://lightcast.io/open-skills/skills/KS123X777H5WFNXQ6BPM
ES76436C1FE3AA76935C,Sales Acumen,Common Skill,https://lightcast.io/open-skills/skills/ES76436C1FE3AA76935C
KS128716HL1C1Y0ZS84Q,Sanitation,Common Skill,https://lightcast.io/open-skills/skills/KS128716HL1C1Y0ZS84Q
KS680KR72KH02C5GM5TY,Scheduling,Common Skill,https://lightcast.io/open-skills/skills/KS680KR72KH02C5GM5TY
KS440CG6XTW8CD2HXS5Z,Screen Sharing,Common Skill,https://lightcast.io/open-skills/skills/KS440CG6XTW8CD2HXS5Z
ES4D8B92A43D7E40333C,Security Methodologies,Common Skill,https://lightcast.io/open-skills/skills/ES4D8B92A43D7E40333C
KS440F476G8SKQRTH4CY,Security Policies,Common Skill,https://lightcast.io/open-skills/skills/KS440F476G8SKQRTH4CY
ES888A4FF7B0A62C3C90,Self Development,Common Skill,https://lightcast.io/open-skills/skills/ES888A4FF7B0A62C3C90
KS0H2UFQQANFK8S4VWES,Self Evaluation,Common Skill,https://lightcast.io/open-skills/skills/KS0H2UFQQANFK8S4VWES
ES3C53866ED86532B9B3,Self Organization,Common Skill,https://lightcast.io/open-skills/skills/ES3C53866ED86532B9B3
ES88C410DA4EE6A2FE77,Self-Awareness,Common Skill,https://lightcast.io/open-skills/skills/ES88C410DA4EE6A2FE77
KSXQFNCO7SGDYU3U5SHE,Self-Confidence,Common Skill,https://lightcast.io/open-skills/skills/KSXQFNCO7SGDYU3U5SHE
ES7DB79B8D8E30056109,Self-Control,Common Skill,https://lightcast.io/open-skills/skills/ES7DB79B8D8E30056109
ESB286573053208BD138,Self-Discipline,Common Skill,https://lightcast.io/open-skills/skills/ESB286573053208BD138
ESED820E6065D9AA8D6F,Self-Motivation,Common Skill,https://lightcast.io/open-skills/skills/ESED820E6065D9AA8D6F
ES3C8650B6A0820DAFF4,Self-Starter,Common Skill,https://lightcast.io/open-skills/skills/ES3C8650B6A0820DAFF4
KS440FV79DXKSDM5N76Y,Self-Sufficiency,Common Skill,https://lightcast.io/open-skills/skills/KS440FV79DXKSDM5N76Y
BGS45B034B1B4EB1D32F,Sense Of Smell,Common Skill,https://lightcast.io/open-skills/skills/BGS45B034B1B4EB1D32F
ES8C3A7BBDB14B2D1395,Serbian Language,Common Skill,https://lightcast.io/open-skills/skills/ES8C3A7BBDB14B2D1395
KS122S376PFTXNQHGQTY,Sign Languages,Common Skill,https://lightcast.io/open-skills/skills/KS122S376PFTXNQHGQTY
KS440LV6SDQYSFYTYC9D,Sincerity,Common Skill,https://lightcast.io/open-skills/skills/KS440LV6SDQYSFYTYC9D
KS440MH6JM6K2P1DJG9W,Skype,Common Skill,https://lightcast.io/open-skills/skills/KS440MH6JM6K2P1DJG9W
ES2AAD427D871251857E,Smartphone Operation,Common Skill,https://lightcast.io/open-skills/skills/ES2AAD427D871251857E
KS440PR622FNZ57L7W18,Social Collaboration,Common Skill,https://lightcast.io/open-skills/skills/KS440PR622FNZ57L7W18
ES4E7480DB713EDD8690,Social Intelligence,Common Skill,https://lightcast.io/open-skills/skills/ES4E7480DB713EDD8690
KS440PW6LKL0NJMSD8BS,Social Perceptiveness,Common Skill,https://lightcast.io/open-skills/skills/KS440PW6LKL0NJMSD8BS
KS440PY6J2365XD540J3,Social Skills,Common Skill,https://lightcast.io/open-skills/skills/KS440PY6J2365XD540J3
KS440Q1695HNGHGP6T45,Socialization,Common Skill,https://lightcast.io/open-skills/skills/KS440Q1695HNGHGP6T45
ESAAF4D29C7393755ACD,Solution-Oriented,Common Skill,https://lightcast.io/open-skills/skills/ESAAF4D29C7393755ACD
KSO6IQ5T7F4TEUNX88SL,Solutions Focused,Common Skill,https://lightcast.io/open-skills/skills/KSO6IQ5T7F4TEUNX88SL
KS440S66DFM34BM1MH7H,Sorting,Common Skill,https://lightcast.io/open-skills/skills/KS440S66DFM34BM1MH7H
KS123N6726N4C5J0PGW1,Spanish Language,Common Skill,https://lightcast.io/open-skills/skills/KS123N6726N4C5J0PGW1
ES3EA85702723B4743A3,Spatial Abilities,Common Skill,https://lightcast.io/open-skills/skills/ES3EA85702723B4743A3
KS121JN70DB9VHC8T9GN,Spreadsheets,Common Skill,https://lightcast.io/open-skills/skills/KS121JN70DB9VHC8T9GN
BGSDF894396EC99CDC23,Static Posture,Common Skill,https://lightcast.io/open-skills/skills/BGSDF894396EC99CDC23
KS440Z26T60HXNGBDLL2,Stewardship,Common Skill,https://lightcast.io/open-skills/skills/KS440Z26T60HXNGBDLL2
KS1219261TYVPMGX8KVQ,Strategic Planning,Common Skill,https://lightcast.io/open-skills/skills/KS1219261TYVPMGX8KVQ
KS441075WGFJJ4GRFG2Q,Strategic Thinking,Common Skill,https://lightcast.io/open-skills/skills/KS441075WGFJJ4GRFG2Q
KS1280H6816TH6WNVMND,Stress Management,Common Skill,https://lightcast.io/open-skills/skills/KS1280H6816TH6WNVMND
ES2C57A5BFD84F4C92F7,Stress Resistant,Common Skill,https://lightcast.io/open-skills/skills/ES2C57A5BFD84F4C92F7
ESE15CC456BBE39C7196,Strong Work Ethic,Common Skill,https://lightcast.io/open-skills/skills/ESE15CC456BBE39C7196
KSNI4L9WGODF4UJYKGXU,Studious,Common Skill,https://lightcast.io/open-skills/skills/KSNI4L9WGODF4UJYKGXU
KSH6FTINI9UXJV1PW9L5,Success Driven,Common Skill,https://lightcast.io/open-skills/skills/KSH6FTINI9UXJV1PW9L5
ES65D1AB98AA37D58A82,Summarization Methods,Common Skill,https://lightcast.io/open-skills/skills/ES65D1AB98AA37D58A82
ES87885D4EDB576917C4,Supervision,Common Skill,https://lightcast.io/open-skills/skills/ES87885D4EDB576917C4
KSHK14GZ0YGAE0O4E6N1,Support Colleagues,Common Skill,https://lightcast.io/open-skills/skills/KSHK14GZ0YGAE0O4E6N1
ES54EB16E24E2448E4EF,Sustainable Event Management,Common Skill,https://lightcast.io/open-skills/skills/ES54EB16E24E2448E4EF
ES4F28F8FBA61341F9CA,Sustainable Packaging,Common Skill,https://lightcast.io/open-skills/skills/ES4F28F8FBA61341F9CA
KS4413T6PBY2H3ZWPX4H,Swedish Language,Common Skill,https://lightcast.io/open-skills/skills/KS4413T6PBY2H3ZWPX4H
KS4413Y6BTT254HZKWTZ,Swimming,Common Skill,https://lightcast.io/open-skills/skills/KS4413Y6BTT254HZKWTZ
KS4415S6Q3Q6JPVT2P33,Systems Thinking,Common Skill,https://lightcast.io/open-skills/skills/KS4415S6Q3Q6JPVT2P33
KS7G6XY5W8C9942XGBSH,Tablets,Common Skill,https://lightcast.io/open-skills/skills/KS7G6XY5W8C9942XGBSH
KS4416864V0DGC1RBMPY,Tacit Knowledge,Common Skill,https://lightcast.io/open-skills/skills/KS4416864V0DGC1RBMPY
ES381E2801E7BF20D210,Tactfulness,Common Skill,https://lightcast.io/open-skills/skills/ES381E2801E7BF20D210
BGS75C879293401810F5,Taking Messages,Common Skill,https://lightcast.io/open-skills/skills/BGS75C879293401810F5
KS7G62F6YLKZ0049Z5N8,Tamil Language,Common Skill,https://lightcast.io/open-skills/skills/KS7G62F6YLKZ0049Z5N8
KS4416P5YWT8BYCKNP5R,Tamil Languages,Common Skill,https://lightcast.io/open-skills/skills/KS4416P5YWT8BYCKNP5R
ES30B48F0C79D1AFFF9E,Tape Measure,Common Skill,https://lightcast.io/open-skills/skills/ES30B48F0C79D1AFFF9E
KSIFAE8NL1NRDWHG6X97,Task Planning,Common Skill,https://lightcast.io/open-skills/skills/KSIFAE8NL1NRDWHG6X97
ES77AC0ACB4D5C2872FA,Te Reo Maori,Common Skill,https://lightcast.io/open-skills/skills/ES77AC0ACB4D5C2872FA
KS120PQ6XD1JWMFQVJNW,Teaching,Common Skill,https://lightcast.io/open-skills/skills/KS120PQ6XD1JWMFQVJNW
KS4418371TN1X41T1P3G,Team Building,Common Skill,https://lightcast.io/open-skills/skills/KS4418371TN1X41T1P3G
KS4418461CWR547ZHVK8,Team Effectiveness,Common Skill,https://lightcast.io/open-skills/skills/KS4418461CWR547ZHVK8
KS4418462TTGKL3CWJHT,Team Leadership,Common Skill,https://lightcast.io/open-skills/skills/KS4418462TTGKL3CWJHT
KS441846K903WT1RYDKJ,Team Management,Common Skill,https://lightcast.io/open-skills/skills/KS441846K903WT1RYDKJ
ES9C4BA42EEF41C08D62,Team Motivation,Common Skill,https://lightcast.io/open-skills/skills/ES9C4BA42EEF41C08D62
KS61D1BF7H22K0UZ9C3V,Team Oriented,Common Skill,https://lightcast.io/open-skills/skills/KS61D1BF7H22K0UZ9C3V
KS441846Q382NVKJSSC7,Team Performance Management,Common Skill,https://lightcast.io/open-skills/skills/KS441846Q382NVKJSSC7
KSKJX44T33B6D4UCC8CB,Teamwork,Common Skill,https://lightcast.io/open-skills/skills/KSKJX44T33B6D4UCC8CB
KSQ99JKTZ4VRBARWNW2X,Technical Acumen,Common Skill,https://lightcast.io/open-skills/skills/KSQ99JKTZ4VRBARWNW2X
ES30582A9F2D0A78F4E1,Technical Curiosity,Common Skill,https://lightcast.io/open-skills/skills/ES30582A9F2D0A78F4E1
ES5C4223242364FD32A4,Technology Use,Common Skill,https://lightcast.io/open-skills/skills/ES5C4223242364FD32A4
KS4400576KMSMZXHJXB8,Telecommuting,Common Skill,https://lightcast.io/open-skills/skills/KS4400576KMSMZXHJXB8
KS127RR61H1X4CYBBZF5,Telephone Skills,Common Skill,https://lightcast.io/open-skills/skills/KS127RR61H1X4CYBBZF5
